j1,j2,j3,j4,j5,j6,end_effector_x,end_effector_y,end_effector_z,quat_x,quat_y,quat_z,quat_w,manipulability
2.665220095958612312e+00,-2.643113569537821061e-01,2.271175921720264279e-01,3.414693797896179550e+00,-2.209328345253580572e+00,-2.969402921272659146e-01,-9.372643645407003898e-01,5.416799883372316327e-01,3.281071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.486107701179045976e-02
2.663349340716600455e+00,-3.156143550133168052e-01,2.102859756805607327e-01,3.481787602485079347e+00,-2.205930407067784760e+00,-2.979097606568074652e-01,-9.372643645407003898e-01,5.416799883372316327e-01,3.781071971878587346e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.287441860498279356e-02
2.660891318215937051e+00,-3.635166191014703174e-01,1.895642575780805417e-01,3.548745900630448702e+00,-2.201537267792218255e+00,-2.993551813159958663e-01,-9.372643645407003898e-01,5.416799883372316327e-01,4.281071971878587235e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.044467651665512337e-02
2.657851441723202424e+00,-4.091663819537428859e-01,1.680428524660309009e-01,3.613501604392363564e+00,-2.196205010875198482e+00,-3.013419536542962796e-01,-9.372643645407003898e-01,5.416799883372316327e-01,4.781071971878587124e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,1.792430692706646622e-02
2.661179081889133879e+00,-3.704064899962025148e-01,1.165259637912415686e-01,3.473738029202185551e+00,-2.209553131229506029e+00,-3.923128251569748537e-01,-9.362591329910204818e-01,5.395437625550913996e-01,5.094185779293970429e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.218265873983183020e-02
2.722113422757709511e+00,-3.474126303261714233e-01,1.767952821735206403e-01,3.395450617444365715e+00,-2.275150279363576278e+00,-3.853727270910023428e-01,-9.362591329910204818e-01,4.895437625550913552e-01,4.594185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,1.773373636471983761e-02
2.718932069833659870e+00,-3.900182474881798700e-01,1.469219047041976367e-01,3.466893336601231557e+00,-2.269303726170768254e+00,-3.862436250345330779e-01,-9.362591329910204818e-01,4.895437625550913552e-01,5.094185779293970429e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.460135862833260301e-02
2.715082730428461488e+00,-3.388876388788361615e-01,6.943766970729783883e-02,3.332004275605785715e+00,-2.262580612383624956e+00,-4.908200401313866923e-01,-9.362591329910204818e-01,4.895437625550913552e-01,5.405814220706030016e-01,-6.193967401315993992e-01,-2.914659818052378615e-01,0.000000000000000000e+00,7.289686274214115524e-01,6.861330484215864139e-03
2.431021699848231243e+00,3.944591200931158760e-03,1.680579731958272982e-01,3.178505651074837957e+00,-1.976088129695467099e+00,-3.549605152963662968e-01,-8.872643645407003454e-01,7.416799883372315882e-01,1.281071971878586790e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.130570016188450266e-02
2.431624495234257832e+00,-5.361226763309717008e-02,1.670395775945414107e-01,3.236148146266710324e+00,-1.977146248084603819e+00,-3.552165942644764929e-01,-8.872643645407003454e-01,7.416799883372315882e-01,1.781071971878586957e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.123348188113325860e-02
2.431627695441231474e+00,-1.100487744286903907e-01,1.632144843990691596e-01,3.295578159175971411e+00,-1.977199935666456021e+00,-3.555470745737607241e-01,-8.872643645407003454e-01,7.416799883372315882e-01,2.281071971878586846e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.074924277218953561e-02
2.431026392541983050e+00,-1.651289442008356256e-01,1.569690097629978243e-01,3.356021224066983333e+00,-1.976249797522090512e+00,-3.560115473163548705e-01,-8.872643645407003454e-01,7.416799883372315882e-01,2.781071971878587012e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,1.990412765507702450e-02
2.429809286662966361e+00,-2.196853720502121576e-01,1.509113739983876934e-01,3.415540898279638249e+00,-1.974294220294464886e+00,-3.566739888236248879e-01,-8.872643645407003454e-01,7.416799883372315882e-01,3.281071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,1.903235837329847469e-02
2.521184911699672515e+00,-3.948916288649315792e-02,2.305051845486679463e-01,3.334582176639548923e+00,-2.161144368121579618e+00,-8.967063849813355914e-02,-9.059161060780644981e-01,6.893237254218789190e-01,9.635254915624211214e-02,-7.694208842938135007e-01,-2.499999999999999445e-01,0.000000000000000000e+00,5.877852522924731371e-01,2.678283435429070283e-02
2.521614279267403891e+00,-9.665920275037323539e-02,2.293600704021744319e-01,3.391899228248315801e+00,-2.162091697013807323e+00,-9.009742439825015048e-02,-9.059161060780644981e-01,6.893237254218789190e-01,1.463525491562421288e-01,-7.694208842938135007e-01,-2.499999999999999445e-01,0.000000000000000000e+00,5.877852522924731371e-01,2.669615079808610597e-02
2.481787623479088101e+00,-7.456522831914338956e-02,2.130248191334524477e-01,3.215036455626347767e+00,-2.029790700420599947e+00,-3.440875095200210398e-01,-8.872643645407003454e-01,6.916799883372315438e-01,1.781071971878586957e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.630643775749794133e-02
2.481802640846333396e+00,-1.326892307585688380e-01,2.087621212635651924e-01,3.277033364258019166e+00,-2.029841364146240057e+00,-3.442577699492574417e-01,-8.872643645407003454e-01,6.916799883372315438e-01,2.281071971878586846e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.578790733796937004e-02
2.481184922153453432e+00,-1.886550716384092219e-01,2.004377202377010114e-01,3.340863249414488312e+00,-2.028812212370171508e+00,-3.445781861826298087e-01,-8.872643645407003454e-01,6.916799883372315438e-01,2.781071971878587012e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.470468724679597897e-02
2.479916374594727468e+00,-2.434153979840278648e-01,1.909891041874705042e-01,3.404368236101586120e+00,-2.026692331791814183e+00,-3.451276599919068100e-01,-8.872643645407003454e-01,6.916799883372315438e-01,3.281071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.342110741296058243e-02
2.478042764798276121e+00,-2.952886247865825764e-01,1.777966190307197214e-01,3.468344607702980031e+00,-2.023586078681469669e+00,-3.459577805013099305e-01,-8.872643645407003454e-01,6.916799883372315438e-01,3.781071971878587346e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.163858018465061872e-02
2.475586534675953576e+00,-3.441922037781141031e-01,1.614717770173931255e-01,3.531975331001350860e+00,-2.019562543309451730e+00,-3.471138048592591896e-01,-8.872643645407003454e-01,6.916799883372315438e-01,4.281071971878587235e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,1.945463833666756862e-02
2.477998418405670034e+00,-3.099438617176645816e-01,1.160483696456570957e-01,3.405904584328083740e+00,-2.028688663411186255e+00,-4.079720663416233073e-01,-8.862591329910204374e-01,6.895437625550913108e-01,4.594185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,1.378088823990533500e-02
2.571999492476102045e+00,-5.786594414452218144e-02,2.719265173206711905e-01,3.325343859335633034e+00,-2.211747630320852309e+00,-6.590886067014711802e-02,-9.059161060780644981e-01,6.393237254218788745e-01,9.635254915624211214e-02,-7.694208842938135007e-01,-2.499999999999999445e-01,0.000000000000000000e+00,5.877852522924731371e-01,3.034532636535754863e-02
2.533831122810970005e+00,-4.128359287046905884e-02,2.744472455044916215e-01,3.125581348530678483e+00,-2.083636236017105681e+00,-3.318467414754100453e-01,-8.872643645407003454e-01,6.416799883372314994e-01,1.281071971878586790e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,3.255897405194305844e-02
2.534454731708291497e+00,-1.055272768895652025e-01,2.796878147854788832e-01,3.184538654854195627e+00,-2.084736325849674721e+00,-3.317519538776884103e-01,-8.872643645407003454e-01,6.416799883372314994e-01,1.781071971878586957e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,3.325095002080966089e-02
2.534471875796919793e+00,-1.657847104851983000e-01,2.760474005093133121e-01,3.248465863118799479e+00,-2.084764291895796706e+00,-3.317339497134966786e-01,-8.872643645407003454e-01,6.416799883372314994e-01,2.281071971878586846e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,3.283230071446831960e-02
2.533866751948961937e+00,-2.220186026014397129e-01,2.644958685460767622e-01,3.316181905540094288e+00,-2.083704384824393241e+00,-3.318812590855172440e-01,-8.872643645407003454e-01,6.416799883372314994e-01,2.781071971878587012e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,3.141206292993487664e-02
2.532584909949738616e+00,-2.761951824594507943e-01,2.501573747534722170e-01,3.384347743238229622e+00,-2.081482431101919328e+00,-3.322924815964141687e-01,-8.872643645407003454e-01,6.416799883372314994e-01,3.281071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.958556116422161528e-02
2.530694592721326686e+00,-3.259383636542801388e-01,2.290443383641042885e-01,3.454426230877352122e+00,-2.078246847363832916e+00,-3.330258516912111277e-01,-8.872643645407003454e-01,6.416799883372314994e-01,3.781071971878587346e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.691737200936179797e-02
2.528197244173884251e+00,-3.718831679454276951e-01,2.033225166020552199e-01,3.524754305540770627e+00,-2.074034221623202612e+00,-3.341412209617421469e-01,-8.872643645407003454e-01,6.416799883372314994e-01,4.281071971878587235e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.368475581525695747e-02
2.525087830001577327e+00,-4.156731978212842016e-01,1.771242098018383504e-01,3.592721241076724858e+00,-2.068876145408918621e+00,-3.356912346306799022e-01,-8.872643645407003454e-01,6.416799883372314994e-01,4.781071971878587124e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.039353155460903871e-02
2.528090602843012569e+00,-3.793211509568094608e-01,1.291968981939351224e-01,3.463155937568613396e+00,-2.079606653311049769e+00,-4.043587195947562218e-01,-8.862591329910204374e-01,6.395437625550912664e-01,5.094185779293970429e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.465379370184481493e-02
2.524909170374777911e+00,-3.301648617067213243e-01,5.426955256228434277e-02,3.347559328158013159e+00,-2.074326906979645280e+00,-4.740364961285842837e-01,-8.862591329910204374e-01,6.395437625550912664e-01,5.405814220706030016e-01,-6.193967401315993992e-01,-2.914659818052378615e-01,0.000000000000000000e+00,7.289686274214115524e-01,6.112423005303953966e-03
2.590584608385851251e+00,-8.585514431315346973e-02,3.962017613558227458e-01,2.906535541301236591e+00,-2.149845694072788582e+00,-3.984534502017437196e-01,-8.862591329910204374e-01,5.895437625550914440e-01,1.594185779293970096e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.327787631463746176e-02
2.591281103451379408e+00,-1.539962181624744686e-01,4.078950878910555522e-01,2.962825890797792017e+00,-2.151085564839194664e+00,-3.984958866664205512e-01,-8.862591329910204374e-01,5.895437625550914440e-01,2.094185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.459663367153921670e-02
2.591459214086905938e+00,-2.158678268413113666e-01,4.056893348841497660e-01,3.026961041492388649e+00,-2.151400739484496949e+00,-3.984523177465121857e-01,-8.862591329910204374e-01,5.895437625550914440e-01,2.594185779293969873e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.439806549081436876e-02
2.591219092589520656e+00,-2.682262515808974124e-01,3.838977716684823238e-01,3.101232017058828561e+00,-2.150971978821118125e+00,-3.984001981269252868e-01,-8.862591329910204374e-01,5.895437625550914440e-01,3.094185779293970318e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.210006864341653970e-02
2.590534660756745211e+00,-3.098967290313693335e-01,3.411110061812374084e-01,3.185776964358652652e+00,-2.149756640744407310e+00,-3.983945503996450532e-01,-8.862591329910204374e-01,5.895437625550914440e-01,3.594185779293970207e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,3.751164274385294234e-02
2.589207006116556631e+00,-3.436437579324582159e-01,2.840469742360574035e-01,3.276550850568985762e+00,-2.147409647308650360e+00,-3.984981782332280842e-01,-8.862591329910204374e-01,5.895437625550914440e-01,4.094185779293970096e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,3.127191426893546899e-02
2.587019506544605996e+00,-3.750714814570435540e-01,2.252453163185947072e-01,3.366473500615430936e+00,-2.143570740997563284e+00,-3.988027736323341288e-01,-8.862591329910204374e-01,5.895437625550914440e-01,4.594185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,2.472146297333799661e-02
2.576465718159445473e+00,-4.832380842947251454e-01,1.848001331391066482e-01,3.658336847059249664e+00,-2.119190428927675285e+00,-3.233252129111736095e-01,-8.872643645407003454e-01,5.916799883372316771e-01,5.281071971878587012e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.018495099106014032e-02
2.580007559836661635e+00,-4.444464430583699444e-01,1.334723887129034559e-01,3.525471078382428569e+00,-2.131506073513186550e+00,-4.003958339216959761e-01,-8.862591329910204374e-01,5.895437625550914440e-01,5.594185779293970873e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.434828290128779306e-02
2.576778904808639581e+00,-3.912261033703353652e-01,5.217636875454025047e-02,3.407520719114567775e+00,-2.126095486346077479e+00,-4.788488073981824189e-01,-8.862591329910204374e-01,5.895437625550914440e-01,5.905814220706030460e-01,-6.193967401315993992e-01,-2.914659818052378615e-01,0.000000000000000000e+00,7.289686274214115524e-01,5.576212140734533931e-03
2.646573715649728875e+00,-3.489464024633540107e-01,5.484495222239912371e-01,3.020385109123653322e+00,-2.206751614974745479e+00,-3.932132241188059929e-01,-8.862591329910204374e-01,5.395437625550913996e-01,3.094185779293970318e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,5.530436767958624156e-02
2.646595514362528601e+00,-3.844921507542774508e-01,4.900042724755701573e-01,3.114481787168664972e+00,-2.206795400247827832e+00,-3.931480240007287352e-01,-8.862591329910204374e-01,5.395437625550913996e-01,3.594185779293970207e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.993291416352341888e-02
2.646103111991910062e+00,-4.082221718936515642e-01,4.093483794296909895e-01,3.218915219346173195e+00,-2.205921053540465415e+00,-3.931503355847679737e-01,-8.862591329910204374e-01,5.395437625550913996e-01,4.094185779293970096e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.216430396547520693e-02
2.644689927628469661e+00,-4.253309270573429335e-01,3.181943016894195897e-01,3.327027900477528277e+00,-2.203405101301275870e+00,-3.933283112282307536e-01,-8.862591329910204374e-01,5.395437625550913996e-01,4.594185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,3.298524345737510050e-02
2.642061068127914414e+00,-4.446175053809733879e-01,2.356180354633217733e-01,3.428329734251300387e+00,-2.198753091247064528e+00,-3.938244973119791048e-01,-8.862591329910204374e-01,5.395437625550913996e-01,5.094185779293970429e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,2.438841450176809644e-02
2.629653826977582654e+00,-5.445640174970582947e-01,1.819897585164397258e-01,3.728834851142491580e+00,-2.170379025910070592e+00,-3.100702206846367437e-01,-8.872643645407003454e-01,5.416799883372316327e-01,5.781071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,1.872742560998400668e-02
2.633621742582880731e+00,-5.034880765949121262e-01,1.273747315759257148e-01,3.592252317273645801e+00,-2.184153311304009470e+00,-3.962037082466481341e-01,-8.862591329910204374e-01,5.395437625550913996e-01,6.094185779293971317e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.288070775130385238e-02
2.630166331383825273e+00,-4.489588003136493755e-01,4.507092459975187843e-02,3.468851452607921715e+00,-2.178327745200656640e+00,-4.841119422987020249e-01,-8.862591329910204374e-01,5.395437625550913996e-01,6.405814220706029793e-01,-6.193967401315993992e-01,-2.914659818052378615e-01,0.000000000000000000e+00,7.289686274214115524e-01,4.534109192253352703e-03
2.703714535286503740e+00,-4.860620342881179501e-01,4.342914300831822727e-01,3.275572711803426795e+00,-2.263480135274632765e+00,-3.871962694735897603e-01,-8.862591329910204374e-01,4.895437625550913552e-01,4.594185779293969984e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,4.183180814571768602e-02
2.702042182887798294e+00,-4.890940080556033243e-01,3.158843463615049196e-01,3.396642162720008962e+00,-2.260484689010869186e+00,-3.875380145843764779e-01,-8.862591329910204374e-01,4.895437625550913552e-01,5.094185779293970429e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,3.072269596162345226e-02
2.698725087374941101e+00,-5.022517624843846340e-01,2.234222437317872068e-01,3.501230536910153734e+00,-2.254579201383644094e+00,-3.884004826684144263e-01,-8.862591329910204374e-01,4.895437625550913552e-01,5.594185779293970873e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,2.167408370335165493e-02
2.694144750300374813e+00,-5.278924544225650495e-01,1.623580942095831647e-01,3.586032135221159933e+00,-2.246552750669777776e+00,-3.898814038129947979e-01,-8.862591329910204374e-01,4.895437625550913552e-01,6.094185779293971317e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.557248652853391799e-02
2.688690497331109430e+00,-5.615844922148446328e-01,1.238662243792826717e-01,3.655328404540028497e+00,-2.237192923064857286e+00,-3.920098022773050861e-01,-8.862591329910204374e-01,4.895437625550913552e-01,6.594185779293970651e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.168757525693747343e-02
2.756748456116116852e+00,-5.478794858977129589e-01,1.908508842220673629e-01,3.582680895689348777e+00,-2.310704570996963803e+00,-3.826657432083359067e-01,-8.862591329910204374e-01,4.395437625550913108e-01,6.094185779293971317e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.723576056871460246e-02
2.751328936509735090e+00,-5.761756908730477633e-01,1.398934225312447599e-01,3.659063960562578544e+00,-2.301208516164135798e+00,-3.849233510473180631e-01,-8.862591329910204374e-01,4.395437625550913108e-01,6.594185779293970651e-01,-6.595905344899158917e-01,-3.103797457566521700e-01,0.000000000000000000e+00,6.845471059286885041e-01,1.245516994153560153e-02
2.747455825605061186e+00,-5.210759857468393319e-01,5.965494741929853323e-02,3.518084056148345962e+00,-2.294579048777042551e+00,-4.966790403986804381e-01,-8.862591329910204374e-01,4.395437625550913108e-01,6.905814220706030238e-01,-6.193967401315993992e-01,-2.914659818052378615e-01,0.000000000000000000e+00,7.289686274214115524e-01,5.292546809995886739e-03
2.352360194547702843e+00,-3.772912509827902345e-03,1.878515858923705817e-01,3.159376334742296510e+00,-1.901632072139329610e+00,-3.724532051457231652e-01,-8.372643645407004120e-01,7.916799883372316327e-01,1.281071971878586790e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.443534144028898167e-02
2.352978044959928017e+00,-6.278872012329024532e-02,1.879010188409966364e-01,3.217649175547604212e+00,-1.902648311118068314e+00,-3.725629437343665473e-01,-8.372643645407004120e-01,7.916799883372316327e-01,1.781071971878586957e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.451130706757232922e-02
2.352987875748630220e+00,-1.201630366517915660e-01,1.840315850900050842e-01,3.278310225117954335e+00,-1.902691915462788375e+00,-3.727519486889045441e-01,-8.372643645407004120e-01,7.916799883372316327e-01,2.281071971878586846e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.401139713461366773e-02
2.352381756161671778e+00,-1.757671033103970770e-01,1.769038780878872119e-01,3.340415338651483879e+00,-1.901757555066714067e+00,-3.730710387317354160e-01,-8.372643645407004120e-01,7.916799883372316327e-01,2.781071971878587012e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.302262359050336743e-02
2.351146398423286321e+00,-2.304467704705104036e-01,1.691994472700288632e-01,3.401968704304502822e+00,-1.899839137454472970e+00,-3.735734690728384488e-01,-8.372643645407004120e-01,7.916799883372316327e-01,3.281071971878587457e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.189813665989141789e-02
2.349324585571096691e+00,-2.824744610551175317e-01,1.581639997826727595e-01,3.463868177965702344e+00,-1.897024795167819855e+00,-3.742904131608199014e-01,-8.372643645407004120e-01,7.916799883372316327e-01,3.781071971878587346e-01,-6.971812263468518678e-01,-3.280685826505824187e-01,0.000000000000000000e+00,6.374239897486898565e-01,2.030270496408729738e-02
2.350938981119230053e+00,-2.504615708169857236e-01,1.156684604725806836e-01,3.343876916653425013e+00,-1.903342832975468468e+00,-4.171634492080189549e-01,-8.362591329910205040e-01,7.895437625550913996e-01,4.094185779293970096e-01,-6.595905344899156697e-01,-3.103797457566520590e-01,0.000000000000000000e+00,6.845471059286887261e-01,1.466512498672606704e-02
